PACKET_ID,TIME_MS,PRESS_HPA,TEMP_C,BARO_ALT,VERT_VEL,AX,AY,AZ,GX,GY,GZ,GPS_FIX,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,APOGEE_TRIGGERED,RSSI,SNR
23680,598187,1011.86,36.87,0.87,1.46,-2.21,-1.77,1.28,-0.49,0.04,-5.5,0,0.0,0.0,0.0,0,0,-1,0.0
23700,598693,1011.88,36.86,0.77,1.57,-2.21,-1.81,1.29,0.42,1.99,15.17,0,0.0,0.0,0.0,0,0,-1,0.0
23720,599202,1011.92,36.86,0.37,1.15,-2.16,-1.83,1.31,0.3,0.1,-9.89,0,0.0,0.0,0.0,0,0,-1,0.0
23740,599702,1011.89,36.86,0.66,1.34,-2.27,-1.66,1.31,0.54,4.79,53.28,0,0.0,0.0,0.0,0,0,-1,0.0
23760,600211,1011.89,36.86,0.69,1.34,-2.35,-1.48,1.25,-0.37,0.71,0.35,0,0.0,0.0,0.0,0,0,-1,0.0
23780,600711,1011.88,36.86,0.56,1.24,-2.34,-1.47,1.26,-0.13,0.65,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
23800,601220,1011.91,36.86,0.53,1.27,-2.34,-1.47,1.26,-0.07,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
23820,601720,1011.88,36.86,0.72,1.37,-2.35,-1.47,1.26,-0.13,0.65,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
23840,602228,1011.88,36.86,0.74,1.43,-2.34,-1.47,1.26,-0.13,0.59,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23860,602728,1011.88,36.86,0.71,1.13,-2.34,-1.47,1.26,-0.19,0.59,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23880,603237,1011.87,36.87,0.81,1.41,-2.35,-1.47,1.26,-0.25,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
23900,603737,1011.9,36.87,0.56,1.14,-2.35,-1.47,1.26,-0.13,0.71,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
23920,604242,1011.88,36.87,0.72,1.23,-2.34,-1.47,1.26,-0.07,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23940,604746,1011.89,36.87,0.66,0.99,-2.35,-1.47,1.26,-0.25,0.59,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23960,605255,1011.9,36.87,0.59,1.22,-2.34,-1.47,1.26,-0.19,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
23980,605755,1011.87,36.87,0.86,1.53,-2.35,-1.47,1.26,-0.19,0.71,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
24000,606264,1011.89,36.87,0.67,1.32,-2.34,-1.47,1.26,-0.13,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
24020,606764,1011.9,36.87,0.59,0.95,-2.34,-1.47,1.27,-0.13,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24040,607273,1011.9,36.87,0.58,1.22,-2.34,-1.47,1.26,-0.07,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
24060,607773,1011.88,36.87,0.75,1.47,-2.35,-1.47,1.26,-0.19,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
24080,608281,1011.89,36.88,0.68,1.26,-2.35,-1.47,1.26,-0.25,0.59,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
24100,608781,1011.86,36.88,0.88,1.0,-2.34,-1.47,1.26,-0.13,0.65,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24120,609290,1011.87,36.87,0.82,1.19,-2.35,-1.47,1.27,-0.19,0.71,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24140,609790,1011.9,36.88,0.57,1.19,-2.34,-1.47,1.26,-0.19,0.59,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
24160,610297,1011.88,36.88,0.72,1.17,-2.34,-1.47,1.26,-0.13,0.65,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24180,610799,1011.87,36.87,0.81,1.51,-2.35,-1.47,1.26,-0.13,0.53,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24200,611307,1011.84,36.88,1.04,1.55,-2.35,-1.47,1.26,-0.19,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
24220,611807,1011.89,36.88,0.68,0.93,-2.35,-1.47,1.26,-0.13,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
24240,612316,1011.88,36.89,0.71,1.07,-2.34,-1.47,1.26,-0.25,0.71,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
24260,612816,1011.87,36.88,0.83,1.4,-2.34,-1.47,1.26,-0.13,0.71,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
24280,613324,1011.88,36.88,0.76,1.41,-2.34,-1.47,1.26,-0.19,0.53,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
24300,613824,1011.88,36.88,0.73,1.22,-2.26,-1.69,1.26,-2.93,-5.75,-82.76,0,0.0,0.0,0.0,0,0,-1,0.0
24320,614332,1011.86,36.88,0.92,1.34,-2.15,-1.81,1.28,0.3,-0.02,-13.18,0,0.0,0.0,0.0,0,0,-1,0.0
24340,614832,1011.94,36.89,0.27,0.74,-2.17,-1.89,1.3,-0.43,0.28,-4.83,0,0.0,0.0,0.0,0,0,-1,0.0
24360,615341,1011.92,36.89,0.43,1.44,-2.07,-1.94,1.31,-0.25,-0.02,-7.27,0,0.0,0.0,0.0,0,0,-1,0.0
24380,615841,1011.89,36.89,0.65,1.7,-2.11,-1.88,1.29,0.48,1.07,3.95,0,0.0,0.0,0.0,0,0,-1,0.0
24400,616350,1011.9,36.89,0.53,1.42,-2.08,-1.95,1.3,-0.01,0.46,-3.91,0,0.0,0.0,0.0,0,0,-1,0.0
28740,725810,1011.89,37.39,0.65,0.83,-2.01,-0.46,1.18,-0.19,0.53,-1.05,0,0.0,0.0,0.0,0,0,-1,0.0
28760,726319,1011.89,37.39,0.63,0.8,-2.01,-0.47,1.18,-0.25,0.53,-1.29,0,0.0,0.0,0.0,0,0,-1,0.0
28780,726819,1011.92,37.39,0.42,1.06,-2.01,-0.47,1.18,-0.01,0.83,2.18,0,0.0,0.0,0.0,0,0,-1,0.0
28800,727328,1011.87,37.39,0.8,0.94,-2.01,-0.47,1.18,0.05,0.77,1.27,0,0.0,0.0,0.0,0,0,-1,0.0
28840,728337,1011.89,37.4,0.67,0.83,-2.01,-0.46,1.18,-0.25,0.22,-4.77,0,0.0,0.0,0.0,0,0,-1,0.0
28860,728837,1011.92,37.41,0.44,0.66,-2.01,-0.47,1.17,-0.19,0.65,-1.11,0,0.0,0.0,0.0,0,0,-1,0.0
28880,729346,1011.88,37.41,0.74,0.83,-2.02,-0.48,1.18,-0.07,0.1,-4.4,0,0.0,0.0,0.0,0,0,-1,0.0
28900,729846,1011.9,37.41,0.53,1.02,-2.01,-0.46,1.18,-0.13,0.89,1.02,0,0.0,0.0,0.0,0,0,-1,0.0
28920,730355,1011.89,37.41,0.68,0.87,-2.01,-0.47,1.18,-0.31,0.34,-3.24,0,0.0,0.0,0.0,0,0,-1,0.0
28940,730855,1011.91,37.41,0.48,0.67,-2.01,-0.47,1.18,-0.19,0.65,-0.26,0,0.0,0.0,0.0,0,0,-1,0.0
28960,731364,1011.89,37.41,0.68,0.88,-2.02,-0.47,1.18,0.05,1.14,4.5,0,0.0,0.0,0.0,0,0,-1,0.0
28980,731864,1011.96,37.42,0.07,0.48,-2.01,-0.46,1.18,-0.13,0.4,-2.27,0,0.0,0.0,0.0,0,0,-1,0.0
29000,732373,1011.88,37.42,0.75,1.09,-2.01,-0.46,1.18,-0.19,0.71,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
29020,732873,1011.91,37.42,0.51,0.83,-2.0,-0.47,1.18,-0.13,0.95,2.79,0,0.0,0.0,0.0,0,0,-1,0.0
29040,733382,1011.89,37.42,0.66,0.98,-2.01,-0.47,1.17,-0.31,0.71,-0.44,0,0.0,0.0,0.0,0,0,-1,0.0
29060,733882,1011.88,37.42,0.71,1.05,-2.0,-0.46,1.18,-0.07,0.77,1.63,0,0.0,0.0,0.0,0,0,-1,0.0
29080,734391,1011.91,37.42,0.52,0.82,-2.02,-0.47,1.17,-0.25,0.46,-3.12,0,0.0,0.0,0.0,0,0,-1,0.0
29100,734891,1011.89,37.43,0.64,0.76,-2.02,-0.47,1.18,-0.07,0.71,0.96,0,0.0,0.0,0.0,0,0,-1,0.0
29120,735400,1011.89,37.43,0.62,0.85,-2.02,-0.47,1.18,-0.01,0.4,-2.15,0,0.0,0.0,0.0,0,0,-1,0.0
29140,735900,1011.88,37.43,0.77,1.03,-2.02,-0.47,1.18,-0.31,0.95,-0.01,0,0.0,0.0,0.0,0,0,-1,0.0
29160,736409,1011.9,37.44,0.6,0.92,-2.02,-0.47,1.18,-0.01,0.22,-3.06,0,0.0,0.0,0.0,0,0,-1,0.0
29180,736909,1011.89,37.44,0.63,0.63,-2.01,-0.46,1.18,-0.25,0.71,-0.44,0,0.0,0.0,0.0,0,0,-1,0.0
29200,737418,1011.91,37.44,0.46,0.7,-2.01,-0.47,1.18,-0.13,0.4,-1.48,0,0.0,0.0,0.0,0,0,-1,0.0
29220,737918,1011.89,37.44,0.68,1.03,-2.02,-0.47,1.18,-0.13,0.53,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
29240,738427,1011.88,37.45,0.73,0.91,-2.01,-0.46,1.18,-0.19,0.4,-2.82,0,0.0,0.0,0.0,0,0,-1,0.0
29260,738927,1011.86,37.44,0.88,1.03,-2.01,-0.47,1.18,-0.19,0.4,-3.24,0,0.0,0.0,0.0,0,0,-1,0.0
29280,739436,1011.89,37.45,0.64,0.92,-2.01,-0.47,1.18,-0.13,0.46,-2.21,0,0.0,0.0,0.0,0,0,-1,0.0
29300,739936,1011.88,37.45,0.72,0.86,-2.04,-0.48,1.18,-0.55,-0.15,-11.23,0,0.0,0.0,0.0,0,0,-1,0.0
29320,740445,1011.9,37.45,0.54,0.79,-2.13,-0.58,1.19,0.3,2.72,20.48,0,0.0,0.0,0.0,0,0,-1,0.0
29340,740945,1011.91,37.45,0.51,0.89,-2.1,-0.55,1.18,-0.07,0.71,1.82,0,0.0,0.0,0.0,0,0,-1,0.0
29360,741454,1011.9,37.46,0.59,0.89,-2.09,-0.54,1.19,-0.43,-0.82,-16.84,0,0.0,0.0,0.0,0,0,-1,0.0
29380,741954,1011.89,37.46,0.68,0.94,-2.14,-0.58,1.19,-0.68,-0.45,-13.67,0,0.0,0.0,0.0,0,0,-1,0.0
29400,742463,1011.93,37.46,0.32,0.76,-2.07,-0.52,1.18,-0.55,-0.69,-15.26,0,0.0,0.0,0.0,0,0,-1,0.0
29420,742963,1011.89,37.46,0.65,1.04,-2.07,-0.52,1.18,0.79,4.0,34.87,0,0.0,0.0,0.0,0,0,-1,0.0
29440,743472,1011.89,37.47,0.69,1.05,-2.13,-0.59,1.2,-0.01,1.07,4.62,0,0.0,0.0,0.0,0,0,-1,0.0
29460,743972,1011.9,37.47,0.57,0.85,-2.13,-0.59,1.19,0.6,-0.27,-2.82,0,0.0,0.0,0.0,0,0,-1,0.0
29480,744481,1011.89,37.47,0.63,0.67,-2.17,-0.62,1.19,0.12,1.44,7.55,0,0.0,0.0,0.0,0,0,-1,0.0
29500,744982,1011.91,37.47,0.49,0.9,-2.1,-0.56,1.19,-0.25,-0.94,-14.65,0,0.0,0.0,0.0,0,0,-1,0.0
29520,745490,1011.88,37.48,0.73,1.17,-2.08,-0.52,1.18,0.42,2.29,17.92,0,0.0,0.0,0.0,0,0,-1,0.0
29540,745991,1011.88,37.48,0.7,0.95,-2.06,-0.51,1.18,-0.19,0.22,-4.89,0,0.0,0.0,0.0,0,0,-1,0.0
29560,746499,1011.9,37.48,0.54,0.56,-2.03,-0.48,1.18,-0.37,0.28,-5.38,0,0.0,0.0,0.0,0,0,-1,0.0
29580,747000,1011.88,37.48,0.74,1.04,-2.05,-0.5,1.18,-0.01,0.65,0.66,0,0.0,0.0,0.0,0,0,-1,0.0
29600,747507,1011.91,37.49,0.46,0.96,-2.05,-0.5,1.18,0.12,1.87,12.98,0,0.0,0.0,0.0,0,0,-1,0.0
29620,748007,1011.88,37.48,0.76,0.79,-2.09,-0.54,1.19,-1.16,-1.24,-24.34,0,0.0,0.0,0.0,0,0,-1,0.0
29640,748516,1011.88,37.49,0.75,0.97,-1.97,-0.42,1.17,-0.98,-1.24,-26.23,0,0.0,0.0,0.0,0,0,-1,0.0
34560,872669,1011.9,37.96,0.56,1.1,-2.03,-0.49,1.17,-0.19,0.53,-1.54,0,0.0,0.0,0.0,0,0,-1,0.0
34660,875197,1011.87,37.96,0.83,0.88,-2.03,-0.49,1.17,-0.07,0.71,-0.13,0,0.0,0.0,0.0,0,0,-1,0.0
34680,875697,1011.92,37.97,0.41,0.69,-2.03,-0.48,1.17,-0.19,0.77,-0.01,0,0.0,0.0,0.0,0,0,-1,0.0
34700,876206,1011.91,37.97,0.48,0.6,-2.03,-0.49,1.17,-0.13,0.59,-1.54,0,0.0,0.0,0.0,0,0,-1,0.0
34720,876706,1011.93,37.98,0.3,0.67,-2.03,-0.49,1.17,-0.13,0.53,-0.01,0,0.0,0.0,0.0,0,0,-1,0.0
34740,877216,1011.92,37.97,0.38,0.68,-2.03,-0.48,1.17,-0.19,0.53,-0.87,0,0.0,0.0,0.0,0,0,-1,0.0
34760,877716,1011.9,37.97,0.57,0.91,-2.03,-0.48,1.17,-0.19,0.53,-1.48,0,0.0,0.0,0.0,0,0,-1,0.0
34780,878225,1011.92,37.98,0.39,0.82,-2.03,-0.48,1.17,-0.25,0.59,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
34800,878725,1011.93,37.98,0.29,0.76,-2.03,-0.48,1.17,-0.13,0.77,0.05,0,0.0,0.0,0.0,0,0,-1,0.0
34820,879234,1011.93,37.98,0.34,0.58,-2.03,-0.48,1.17,-0.13,0.53,-1.11,0,0.0,0.0,0.0,0,0,-1,0.0
34840,879734,1011.91,37.98,0.45,0.78,-2.03,-0.49,1.17,-0.13,0.59,-0.38,0,0.0,0.0,0.0,0,0,-1,0.0
34860,880238,1011.9,37.98,0.59,1.07,-2.03,-0.48,1.17,-0.13,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
34880,880743,1011.87,37.99,0.79,1.1,-2.03,-0.48,1.17,-0.01,0.59,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
34900,881252,1011.89,37.98,0.61,0.86,-2.03,-0.49,1.17,-0.19,0.77,0.05,0,0.0,0.0,0.0,0,0,-1,0.0
34920,881752,1011.91,37.98,0.49,0.84,-2.03,-0.48,1.17,-0.13,0.59,0.29,0,0.0,0.0,0.0,0,0,-1,0.0
34940,882261,1011.95,37.99,0.12,0.48,-2.03,-0.49,1.17,-0.31,0.59,-1.41,0,0.0,0.0,0.0,0,0,-1,0.0
34960,882761,1011.93,37.99,0.32,0.79,-2.03,-0.48,1.17,-0.13,0.46,-1.6,0,0.0,0.0,0.0,0,0,-1,0.0
34980,883271,1011.93,38.0,0.36,0.93,-2.03,-0.49,1.17,-0.19,0.71,0.29,0,0.0,0.0,0.0,0,0,-1,0.0
35000,883771,1011.92,37.99,0.37,0.78,-2.03,-0.48,1.17,-0.13,0.53,-1.66,0,0.0,0.0,0.0,0,0,-1,0.0
35020,884280,1011.92,38.0,0.4,0.86,-2.03,-0.48,1.17,-0.13,0.65,-0.19,0,0.0,0.0,0.0,0,0,-1,0.0
35040,884780,1011.86,38.0,0.88,1.12,-2.03,-0.49,1.17,-0.13,0.53,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
35060,885289,1011.93,37.99,0.36,0.7,-2.03,-0.49,1.17,-0.25,0.71,0.23,0,0.0,0.0,0.0,0,0,-1,0.0
35080,885789,1011.9,38.0,0.56,0.92,-2.03,-0.48,1.17,-0.19,0.59,-0.19,0,0.0,0.0,0.0,0,0,-1,0.0
35100,886296,1011.93,38.01,0.32,1.0,-2.03,-0.48,1.17,-0.25,0.46,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
35120,886799,1011.9,38.01,0.53,0.72,-2.03,-0.48,1.17,-0.07,0.53,0.29,0,0.0,0.0,0.0,0,0,-1,0.0
35140,887308,1011.9,38.01,0.58,1.01,-2.02,-0.47,1.17,0.24,0.71,0.78,0,0.0,0.0,0.0,0,0,-1,0.0
35160,887808,1011.88,38.0,0.75,0.91,-2.03,-0.48,1.18,-0.49,1.56,3.65,0,0.0,0.0,0.0,0,0,-1,0.0
35180,888318,1011.91,38.0,0.44,0.63,-2.03,-0.48,1.17,0.05,-0.51,-7.02,0,0.0,0.0,0.0,0,0,-1,0.0
35200,888818,1011.95,38.01,0.16,0.62,-2.02,-0.48,1.17,-0.43,0.46,-4.77,0,0.0,0.0,0.0,0,0,-1,0.0
35220,889327,1011.94,38.01,0.24,0.56,-2.03,-0.48,1.17,1.52,-1.3,-2.88,0,0.0,0.0,0.0,0,0,-1,0.0
35240,889827,1011.93,38.01,0.32,0.85,-2.03,-0.48,1.17,-0.07,-0.27,-2.63,0,0.0,0.0,0.0,0,0,-1,0.0
35260,890336,1011.91,38.02,0.48,1.14,-2.03,-0.5,1.14,0.97,-1.3,-3.55,0,0.0,0.0,0.0,0,0,-1,0.0
35280,890836,1011.92,38.01,0.39,0.78,-2.03,-0.51,1.18,-2.69,-0.08,-1.41,0,0.0,0.0,0.0,0,0,-1,0.0
35300,891346,1011.95,38.02,0.14,0.56,-2.04,-0.49,1.14,-0.62,-0.21,-7.02,0,0.0,0.0,0.0,0,0,-1,0.0
35320,891846,1011.92,38.02,0.4,0.55,-2.04,-0.47,1.18,0.24,1.2,11.88,0,0.0,0.0,0.0,0,0,-1,0.0
35340,892355,1011.97,38.02,-0.04,0.68,-2.03,-0.48,1.18,-1.16,-1.24,-2.21,0,0.0,0.0,0.0,0,0,-1,0.0
35360,892857,1011.92,38.02,0.37,0.83,-2.04,-0.48,1.17,-1.47,-0.69,-1.48,0,0.0,0.0,0.0,0,0,-1,0.0
35380,893366,1011.93,38.02,0.54,0.85,-2.05,-0.51,1.18,-0.01,2.54,3.28,0,0.0,0.0,0.0,0,0,-1,0.0
35400,893866,1011.92,38.02,0.4,1.01,-2.03,-0.48,1.18,-0.19,1.14,0.23,0,0.0,0.0,0.0,0,0,-1,0.0
35420,894375,1011.92,38.03,0.41,0.98,-2.03,-0.48,1.18,-0.25,0.77,-0.38,0,0.0,0.0,0.0,0,0,-1,0.0
35440,894875,1011.94,38.03,0.24,0.62,-2.05,-0.5,1.17,-0.31,0.28,-6.6,0,0.0,0.0,0.0,0,0,-1,0.0
35460,895384,1011.9,38.03,0.53,0.79,-2.02,-0.47,1.17,-0.01,0.89,0.11,0,0.0,0.0,0.0,0,0,-1,0.0
35480,895884,1011.95,38.04,0.14,0.82,-1.98,-0.44,1.17,1.7,1.68,23.34,0,0.0,0.0,0.0,0,0,-1,0.0
35500,896394,1011.93,38.03,0.33,0.75,-1.98,-0.44,1.18,0.12,1.38,9.38,0,0.0,0.0,0.0,0,0,-1,0.0
35520,896894,1011.93,38.03,0.35,0.77,-2.01,-0.44,1.16,-0.25,2.17,4.56,0,0.0,0.0,0.0,0,0,-1,0.0
35540,897404,1011.89,38.04,0.66,1.14,-1.98,-0.44,1.17,-0.43,0.34,-4.71,0,0.0,0.0,0.0,0,0,-1,0.0
35560,897904,1011.89,38.04,0.69,0.76,-1.98,-0.44,1.16,-0.68,-0.39,-15.32,0,0.0,0.0,0.0,0,0,-1,0.0
39880,1006943,1011.91,38.31,0.51,0.79,-2.11,-0.55,1.18,-0.07,0.53,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
39960,1008961,1011.9,38.32,0.53,0.9,-2.1,-0.55,1.17,0.12,1.14,-0.01,0,0.0,0.0,0.0,0,0,-1,0.0
39980,1009471,1011.92,38.32,0.4,0.94,-2.1,-0.55,1.17,0.05,1.32,4.56,0,0.0,0.0,0.0,0,0,-1,0.0
40000,1009971,1011.92,38.32,0.44,0.9,-2.11,-0.56,1.15,-0.13,1.75,0.6,0,0.0,0.0,0.0,0,0,-1,0.0
40020,1010480,1011.9,38.32,0.61,0.75,-2.1,-0.55,1.16,0.73,1.38,-4.16,0,0.0,0.0,0.0,0,0,-1,0.0
40040,1010981,1011.93,38.32,0.31,0.43,-2.11,-0.56,1.16,-0.19,0.28,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40060,1011490,1011.91,38.33,0.51,1.17,-2.1,-0.56,1.17,-0.55,0.22,-0.87,0,0.0,0.0,0.0,0,0,-1,0.0
40080,1011990,1011.89,38.33,0.63,0.89,-2.06,-0.51,1.15,1.34,0.1,4.26,0,0.0,0.0,0.0,0,0,-1,0.0
40100,1012500,1011.9,38.32,0.53,0.71,-2.1,-0.55,1.13,0.24,-1.18,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40120,1013001,1011.91,38.32,0.47,0.69,-2.11,-0.56,1.18,-0.43,1.2,-0.01,0,0.0,0.0,0.0,0,0,-1,0.0
40140,1013509,1011.9,38.33,0.6,1.02,-2.11,-0.56,1.17,0.05,0.59,-1.05,0,0.0,0.0,0.0,0,0,-1,0.0
40160,1014011,1011.89,38.33,0.66,0.98,-2.11,-0.55,1.17,-0.13,0.77,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
40180,1014519,1011.91,38.33,0.46,0.68,-2.11,-0.56,1.17,-0.19,0.77,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40200,1015021,1011.92,38.33,0.44,0.71,-2.1,-0.55,1.17,-0.01,0.59,-0.38,0,0.0,0.0,0.0,0,0,-1,0.0
40220,1015528,1011.88,38.33,0.71,0.91,-2.1,-0.55,1.17,-0.13,0.46,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40240,1016030,1011.89,38.33,0.61,0.91,-2.1,-0.55,1.17,-0.13,0.53,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40260,1016537,1011.87,38.34,0.82,0.94,-2.11,-0.56,1.17,-0.13,0.53,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40280,1017040,1011.87,38.33,0.81,0.81,-2.11,-0.56,1.17,-0.19,0.65,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40300,1017546,1011.91,38.33,0.52,0.74,-2.1,-0.55,1.17,-0.07,0.59,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
40320,1018046,1011.89,38.34,0.67,0.78,-2.11,-0.56,1.17,-0.13,0.59,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40340,1018556,1011.92,38.34,0.44,0.48,-2.11,-0.55,1.17,-0.13,0.53,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40360,1019059,1011.91,38.35,0.53,0.83,-2.1,-0.55,1.17,-0.07,0.65,-0.87,0,0.0,0.0,0.0,0,0,-1,0.0
40380,1019565,1011.89,38.34,0.64,0.84,-2.11,-0.56,1.17,-0.43,0.65,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40400,1020069,1011.91,38.34,0.51,0.91,-2.1,-0.55,1.17,-0.01,0.59,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40420,1020574,1011.92,38.34,0.38,0.7,-2.11,-0.56,1.17,-0.19,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40440,1021078,1011.89,38.34,0.64,0.92,-2.11,-0.56,1.16,-0.13,0.71,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40460,1021583,1011.88,38.34,0.75,1.08,-2.11,-0.55,1.16,-0.25,0.53,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40480,1022088,1011.87,38.34,0.81,0.92,-2.11,-0.56,1.17,-0.19,0.65,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40500,1022593,1011.89,38.34,0.64,0.68,-2.11,-0.55,1.17,-0.19,0.65,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40520,1023098,1011.92,38.35,0.39,0.63,-2.1,-0.55,1.17,-0.13,0.65,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40540,1023602,1011.91,38.34,0.51,0.74,-2.11,-0.55,1.17,-0.19,0.59,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40560,1024102,1011.93,38.35,0.28,0.62,-2.11,-0.55,1.17,-0.19,0.71,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
40580,1024611,1011.92,38.35,0.42,0.79,-2.11,-0.55,1.17,-0.13,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
40600,1025117,1011.87,38.34,0.79,1.12,-2.11,-0.55,1.17,-0.07,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40620,1025621,1011.92,38.36,0.41,0.82,-2.11,-0.56,1.17,-0.13,0.59,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40640,1026127,1011.88,38.35,0.74,1.0,-2.11,-0.55,1.17,-0.07,0.59,-0.56,0,0.0,0.0,0.0,0,0,-1,0.0
40660,1026630,1011.91,38.35,0.49,0.66,-2.11,-0.55,1.17,-0.19,0.71,-0.62,0,0.0,0.0,0.0,0,0,-1,0.0
40680,1027136,1011.9,38.35,0.57,0.78,-2.11,-0.56,1.17,-0.07,0.53,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40700,1027639,1011.89,38.36,0.65,0.94,-2.11,-0.55,1.17,-0.13,0.59,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40720,1028146,1011.87,38.36,0.84,0.94,-2.1,-0.55,1.17,-0.19,0.59,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40740,1028648,1011.87,38.35,0.78,0.82,-2.11,-0.55,1.17,-0.07,0.65,-0.8,0,0.0,0.0,0.0,0,0,-1,0.0
40760,1029155,1011.89,38.35,0.64,0.84,-2.11,-0.55,1.17,-0.19,0.71,-0.5,0,0.0,0.0,0.0,0,0,-1,0.0
40780,1029657,1011.91,38.36,0.48,0.7,-2.11,-0.56,1.17,-0.31,0.59,-0.74,0,0.0,0.0,0.0,0,0,-1,0.0
40800,1030158,1011.88,38.36,0.7,0.65,-2.1,-0.56,1.17,-0.13,0.65,-0.68,0,0.0,0.0,0.0,0,0,-1,0.0
