HEADER,PACKET_ID,TIME_MS,PRESS_HPA,TEMP_C,REL_ALT_M,AX,AY,AZ,GX,GY,GZ,GPS_FIX,GPS_LAT,GPS_LON,GPS_ALT,GPS_SATS,APOGEE
$CANSAT,573,20418,1008.87,31.80,0.13,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,574,20443,1008.82,31.80,0.13,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,575,20468,1008.82,31.80,0.13,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,576,20493,1008.82,31.80,0.13,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,577,20518,1008.86,31.80,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,578,20543,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,579,20568,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.13,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,580,20593,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.13,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,581,20618,1008.88,31.80,-0.38,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,582,20644,1008.88,31.80,-0.38,-0.00,-0.00,0.90,0.11,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,583,20669,1008.88,31.80,-0.38,-0.00,-0.00,0.90,0.05,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,584,20694,1008.88,31.80,-0.38,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,585,20719,1008.85,31.81,-0.11,-0.00,-0.00,0.90,0.05,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,586,20744,1008.85,31.81,-0.11,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,587,20769,1008.85,31.81,-0.11,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,588,20794,1008.85,31.81,-0.11,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,589,20819,1008.84,31.81,-0.03,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,590,20844,1008.84,31.81,-0.03,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,591,20869,1008.84,31.81,-0.03,-0.00,-0.00,0.90,0.05,0.09,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,592,20895,1008.84,31.81,-0.03,-0.00,-0.00,0.90,-0.13,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,593,20920,1008.86,31.81,-0.25,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,594,20945,1008.86,31.81,-0.25,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,595,20970,1008.86,31.81,-0.25,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,596,20995,1008.86,31.81,-0.25,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,597,21020,1008.87,31.81,-0.26,-0.00,-0.00,0.90,-0.01,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,598,21045,1008.87,31.81,-0.26,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,599,21070,1008.87,31.81,-0.26,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,600,21095,1008.87,31.81,-0.26,-0.00,-0.00,0.90,-0.13,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,601,21120,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,602,21146,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,603,21171,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,604,21196,1008.87,31.80,-0.27,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,605,21221,1008.88,31.81,-0.37,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,606,21246,1008.88,31.81,-0.37,-0.01,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,607,21271,1008.88,31.81,-0.37,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,608,21296,1008.88,31.81,-0.37,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,609,21321,1008.87,31.81,-0.33,-0.00,-0.00,0.90,0.17,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,610,21346,1008.87,31.81,-0.33,-0.00,-0.00,0.90,0.17,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,611,21371,1008.87,31.81,-0.33,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,612,21397,1008.87,31.81,-0.21,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,613,21422,1008.86,31.82,-0.21,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,614,21447,1008.86,31.82,-0.21,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,615,21472,1008.86,31.82,-0.21,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,616,21497,1008.85,31.82,-0.15,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,617,21522,1008.85,31.82,-0.15,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,618,21547,1008.85,31.82,-0.15,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,619,21572,1008.85,31.82,-0.15,-0.01,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,620,21597,1008.87,31.81,-0.33,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,621,21622,1008.87,31.81,-0.33,-0.00,-0.00,0.90,0.05,0.09,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,622,21648,1008.87,31.81,-0.33,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,623,21673,1008.87,31.81,-0.33,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,624,21698,1008.87,31.82,-0.29,-0.00,-0.00,0.90,-0.01,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,625,21723,1008.87,31.82,-0.29,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,626,21748,1008.87,31.82,-0.29,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,627,21773,1008.87,31.82,-0.29,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,628,21798,1008.87,31.81,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,629,21823,1008.87,31.81,-0.27,-0.00,-0.00,0.90,0.17,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,630,21848,1008.87,31.81,-0.27,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,631,21873,1008.87,31.81,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,632,21899,1008.89,31.82,-0.47,-0.01,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,633,21924,1008.89,31.82,-0.47,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,634,21949,1008.89,31.82,-0.47,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,635,21974,1008.89,31.82,-0.47,-0.00,-0.00,0.90,-0.07,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,636,21999,1008.87,31.82,-0.27,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,637,22024,1008.87,31.82,-0.27,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,638,22049,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,639,22074,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,640,22099,1008.90,31.82,-0.53,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,641,22124,1008.90,31.82,-0.53,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,642,22150,1008.90,31.82,-0.53,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,643,22175,1008.90,31.82,-0.53,-0.00,-0.00,0.90,-0.13,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,644,22200,1008.88,31.82,-0.35,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,645,22225,1008.88,31.82,-0.35,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,646,22250,1008.88,31.82,-0.35,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,647,22275,1008.88,31.82,-0.35,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,648,22300,1008.91,31.82,-0.61,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,649,22325,1008.91,31.82,-0.61,-0.00,-0.00,0.90,0.24,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,650,22350,1008.91,31.82,-0.61,-0.00,-0.00,0.90,-0.07,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,651,22375,1008.91,31.82,-0.15,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,652,22401,1008.84,31.82,-0.09,-0.00,-0.00,0.90,-0.07,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,653,22426,1008.84,31.82,-0.09,-0.00,-0.00,0.90,-0.07,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,654,22451,1008.84,31.82,-0.09,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,655,22476,1008.87,31.82,-0.32,-0.00,-0.00,0.90,-0.07,-0.10,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,656,22501,1008.87,31.82,-0.32,-0.00,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,657,22526,1008.87,31.82,-0.32,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,658,22551,1008.87,31.82,-0.32,-0.00,-0.00,0.90,-0.13,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,659,22576,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,660,22601,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,661,22626,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,662,22652,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,663,22677,1008.85,31.82,-0.15,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,664,22702,1008.85,31.82,-0.15,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,665,22727,1008.85,31.82,-0.15,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,666,22752,1008.85,31.82,-0.15,-0.00,-0.00,0.90,0.11,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,667,22777,1008.85,31.82,-0.16,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,668,22802,1008.85,31.82,-0.16,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,669,22827,1008.85,31.82,-0.16,-0.00,-0.00,0.90,0.05,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,670,22852,1008.85,31.82,-0.16,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,671,22877,1008.85,31.82,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,672,22903,1008.85,31.82,-0.14,-0.00,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,673,22928,1008.85,31.82,-0.14,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,674,22953,1008.85,31.82,-0.14,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,675,22978,1008.85,31.82,-0.09,-0.00,-0.00,0.90,-0.13,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,676,23003,1008.85,31.82,-0.09,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,677,23028,1008.85,31.82,-0.09,-0.00,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,678,23053,1008.85,31.82,-0.09,-0.00,-0.00,0.90,0.11,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,679,23078,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,680,23103,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,681,23128,1008.87,31.82,-0.27,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,682,23154,1008.87,31.82,-0.27,-0.00,-0.00,0.90,0.05,0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,683,23179,1008.85,31.83,-0.14,-0.00,-0.00,0.90,0.05,-0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,684,23204,1008.85,31.83,-0.14,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,685,23229,1008.85,31.83,-0.14,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,686,23254,1008.85,31.83,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,687,23279,1008.87,31.82,-0.26,-0.00,-0.00,0.90,-0.01,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,688,23304,1008.87,31.82,-0.26,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,689,23329,1008.87,31.82,-0.26,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,690,23354,1008.87,31.82,-0.38,-0.00,-0.00,0.90,-0.01,-0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,691,23379,1008.88,31.82,-0.41,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,692,23405,1008.88,31.82,-0.41,-0.00,-0.00,0.90,-0.01,0.09,-0.12,0,0.000000,0.000000,0.0,0,0*
$CANSAT,693,23430,1008.88,31.82,-0.41,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,694,23455,1008.89,31.83,-0.50,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,695,23480,1008.89,31.83,-0.50,-0.00,-0.00,0.90,-0.01,0.15,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,696,23505,1008.89,31.83,-0.50,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,697,23530,1008.89,31.83,-0.50,-0.00,-0.00,0.90,0.11,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,698,23555,1008.84,31.82,-0.06,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,699,23580,1008.84,31.82,-0.06,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,700,23605,1008.84,31.82,-0.06,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,701,23630,1008.84,31.82,-0.06,-0.00,-0.00,0.90,0.05,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,702,23656,1008.85,31.83,-0.14,-0.01,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,703,23681,1008.85,31.83,-0.14,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,704,23706,1008.85,31.83,-0.14,-0.00,-0.00,0.90,0.11,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,705,23731,1008.85,31.83,-0.14,-0.00,-0.00,0.90,-0.13,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,706,23756,1008.89,31.83,-0.44,-0.01,-0.00,0.90,-0.07,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,707,23781,1008.89,31.83,-0.44,-0.00,-0.00,0.90,0.05,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,708,23806,1008.89,31.83,-0.44,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,709,23831,1008.89,31.83,-0.44,-0.00,-0.00,0.90,-0.07,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,710,23856,1008.88,31.82,-0.37,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,711,23881,1008.88,31.82,-0.37,-0.00,-0.00,0.90,0.11,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,712,23907,1008.88,31.82,-0.37,-0.00,-0.00,0.90,0.05,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,713,23932,1008.88,31.82,-0.37,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,714,23957,1008.86,31.83,-0.25,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,715,23982,1008.86,31.83,-0.25,-0.00,-0.00,0.90,-0.07,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,716,24007,1008.86,31.83,-0.25,-0.01,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,717,24032,1008.86,31.83,-0.25,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,718,24057,1008.88,31.83,-0.35,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,719,24082,1008.88,31.83,-0.35,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,720,24107,1008.88,31.83,-0.35,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,721,24132,1008.88,31.83,-0.35,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,722,24158,1008.88,31.83,-0.37,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,723,24183,1008.88,31.83,-0.37,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,724,24208,1008.88,31.83,-0.37,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,725,24233,1008.88,31.83,-0.37,-0.00,-0.00,0.90,-0.01,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,726,24258,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.07,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,727,24283,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,728,24308,1008.87,31.83,-0.33,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,729,24333,1008.87,31.83,-0.36,-0.00,-0.00,0.90,0.05,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,730,24358,1008.88,31.83,-0.36,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,731,24383,1008.88,31.83,-0.36,-0.00,-0.00,0.90,-0.07,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,732,24409,1008.88,31.83,-0.36,-0.00,-0.00,0.90,-0.01,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,733,24434,1008.87,31.83,-0.30,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,734,24459,1008.87,31.83,-0.30,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,735,24484,1008.87,31.83,-0.30,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,736,24509,1008.87,31.83,-0.30,-0.00,-0.00,0.90,0.11,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,737,24534,1008.85,31.83,-0.16,-0.00,-0.00,0.90,-0.07,0.03,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,738,24559,1008.85,31.83,-0.16,-0.00,-0.00,0.90,-0.01,0.15,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,739,24584,1008.85,31.83,-0.16,-0.00,-0.00,0.90,0.11,0.09,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,740,24609,1008.85,31.83,-0.16,-0.01,-0.00,0.90,-0.13,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,741,24634,1008.90,31.83,-0.54,-0.00,-0.00,0.90,-0.01,-0.10,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,742,24660,1008.90,31.83,-0.54,-0.00,-0.00,0.90,-0.13,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,743,24685,1008.90,31.83,-0.54,-0.00,-0.00,0.90,0.05,0.15,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,744,24710,1008.90,31.83,-0.54,-0.01,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,745,24735,1008.88,31.83,-0.42,-0.00,-0.00,0.90,-0.13,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,746,24760,1008.88,31.83,-0.42,-0.00,-0.00,0.90,-0.01,-0.03,0.13,0,0.000000,0.000000,0.0,0,0*
$CANSAT,747,24785,1008.88,31.83,-0.42,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,748,24810,1008.88,31.83,-0.42,-0.00,-0.00,0.90,-0.07,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,749,24835,1008.88,31.83,-0.34,-0.00,-0.00,0.90,-0.01,-0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,750,24860,1008.88,31.83,-0.34,-0.01,-0.00,0.90,-0.13,0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,751,24885,1008.88,31.83,-0.34,-0.00,-0.00,0.90,-0.01,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,752,24911,1008.88,31.83,-0.34,-0.00,-0.00,0.90,-0.01,0.09,-0.06,0,0.000000,0.000000,0.0,0,0*
$CANSAT,753,24936,1008.83,31.83,0.06,-0.00,-0.00,0.90,-0.01,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,754,24961,1008.83,31.83,0.06,-0.00,-0.00,0.90,-0.01,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,755,24986,1008.83,31.83,0.06,-0.00,-0.00,0.90,0.05,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,756,25011,1008.83,31.83,0.06,-0.01,-0.00,0.90,0.05,-0.03,0.07,0,0.000000,0.000000,0.0,0,0*
$CANSAT,757,25036,1008.89,31.84,-0.50,-0.00,-0.00,0.90,0.05,0.09,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,758,25061,1008.89,31.84,-0.50,-0.00,-0.00,0.90,-0.01,0.03,0.01,0,0.000000,0.000000,0.0,0,0*
$CANSAT,759,25086,1008.89,31.84,-0.50,-0.00,-0.00,0.90,-0.07,0.15,0.01,0,0.000000,0.000000,0.0,0,0*
